product_id,warehouse_id,quantity,expiration_date,status,,
10621,1020,278,3/20/2025,Sold,"{10621,1020,278,LocalDate.of(2025,3,20),""Sold""},","LocalDate.of(2025,3,20)"
10621,1015,385,11/9/2025,Received,"{10621,1015,385,LocalDate.of(2025,11,9),""Received""},","LocalDate.of(2025,11,9)"
10621,1018,480,1/9/2026,Sold,"{10621,1018,480,LocalDate.of(2026,1,9),""Sold""},","LocalDate.of(2026,1,9)"
10622,1020,9,1/4/2026,Adjusted,"{10622,1020,9,LocalDate.of(2026,1,4),""Adjusted""},","LocalDate.of(2026,1,4)"
10622,1009,89,2/11/2025,Received,"{10622,1009,89,LocalDate.of(2025,2,11),""Received""},","LocalDate.of(2025,2,11)"
10622,1012,486,10/1/2025,Adjusted,"{10622,1012,486,LocalDate.of(2025,10,1),""Adjusted""},","LocalDate.of(2025,10,1)"
10622,1015,393,1/17/2025,Sold,"{10622,1015,393,LocalDate.of(2025,1,17),""Sold""},","LocalDate.of(2025,1,17)"
10623,1013,456,,Sold,"{10623,1013,456,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10623,1001,141,,Expired,"{10623,1001,141,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10623,1005,136,,Received,"{10623,1005,136,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10623,1017,10,,Adjusted,"{10623,1017,10,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10624,1016,417,5/2/2025,Expired,"{10624,1016,417,LocalDate.of(2025,5,2),""Expired""},","LocalDate.of(2025,5,2)"
10624,1020,321,9/21/2025,Transferred,"{10624,1020,321,LocalDate.of(2025,9,21),""Transferred""},","LocalDate.of(2025,9,21)"
10624,1004,214,11/6/2025,Received,"{10624,1004,214,LocalDate.of(2025,11,6),""Received""},","LocalDate.of(2025,11,6)"
10625,1004,341,3/24/2025,Received,"{10625,1004,341,LocalDate.of(2025,3,24),""Received""},","LocalDate.of(2025,3,24)"
10625,1005,48,2/26/2025,Sold,"{10625,1005,48,LocalDate.of(2025,2,26),""Sold""},","LocalDate.of(2025,2,26)"
10625,1008,436,10/12/2025,Sold,"{10625,1008,436,LocalDate.of(2025,10,12),""Sold""},","LocalDate.of(2025,10,12)"
10625,1009,276,11/6/2025,Adjusted,"{10625,1009,276,LocalDate.of(2025,11,6),""Adjusted""},","LocalDate.of(2025,11,6)"
10625,1011,245,7/2/2025,Sold,"{10625,1011,245,LocalDate.of(2025,7,2),""Sold""},","LocalDate.of(2025,7,2)"
10626,1014,483,,Expired,"{10626,1014,483,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10626,1015,408,,Received,"{10626,1015,408,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10626,1018,139,,Sold,"{10626,1018,139,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10626,1020,168,,Transferred,"{10626,1020,168,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10626,1016,218,,Sold,"{10626,1016,218,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10627,1019,411,11/7/2025,Sold,"{10627,1019,411,LocalDate.of(2025,11,7),""Sold""},","LocalDate.of(2025,11,7)"
10627,1005,283,3/24/2025,Received,"{10627,1005,283,LocalDate.of(2025,3,24),""Received""},","LocalDate.of(2025,3,24)"
10627,1017,490,11/15/2025,Received,"{10627,1017,490,LocalDate.of(2025,11,15),""Received""},","LocalDate.of(2025,11,15)"
10628,1003,323,,Sold,"{10628,1003,323,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10628,1008,334,,Received,"{10628,1008,334,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10628,1002,392,,Transferred,"{10628,1002,392,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10628,1007,85,,Adjusted,"{10628,1007,85,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10629,1005,57,,Adjusted,"{10629,1005,57,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10629,1007,241,,Adjusted,"{10629,1007,241,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10629,1012,50,,Received,"{10629,1012,50,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10629,1006,264,,Sold,"{10629,1006,264,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10629,1016,44,,Expired,"{10629,1016,44,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10630,1010,487,4/18/2025,Transferred,"{10630,1010,487,LocalDate.of(2025,4,18),""Transferred""},","LocalDate.of(2025,4,18)"
10630,1016,332,1/11/2025,Transferred,"{10630,1016,332,LocalDate.of(2025,1,11),""Transferred""},","LocalDate.of(2025,1,11)"
10630,1018,211,3/23/2025,Sold,"{10630,1018,211,LocalDate.of(2025,3,23),""Sold""},","LocalDate.of(2025,3,23)"
10630,1019,464,2/9/2025,Sold,"{10630,1019,464,LocalDate.of(2025,2,9),""Sold""},","LocalDate.of(2025,2,9)"
10631,1002,98,6/30/2025,Received,"{10631,1002,98,LocalDate.of(2025,6,30),""Received""},","LocalDate.of(2025,6,30)"
10631,1015,294,4/13/2025,Adjusted,"{10631,1015,294,LocalDate.of(2025,4,13),""Adjusted""},","LocalDate.of(2025,4,13)"
10631,1007,78,4/7/2025,Sold,"{10631,1007,78,LocalDate.of(2025,4,7),""Sold""},","LocalDate.of(2025,4,7)"
10631,1016,96,10/22/2025,Transferred,"{10631,1016,96,LocalDate.of(2025,10,22),""Transferred""},","LocalDate.of(2025,10,22)"
10631,1001,385,4/8/2025,Sold,"{10631,1001,385,LocalDate.of(2025,4,8),""Sold""},","LocalDate.of(2025,4,8)"
10632,1003,385,9/28/2025,Adjusted,"{10632,1003,385,LocalDate.of(2025,9,28),""Adjusted""},","LocalDate.of(2025,9,28)"
10632,1013,257,12/23/2025,Transferred,"{10632,1013,257,LocalDate.of(2025,12,23),""Transferred""},","LocalDate.of(2025,12,23)"
10632,1010,75,1/15/2026,Adjusted,"{10632,1010,75,LocalDate.of(2026,1,15),""Adjusted""},","LocalDate.of(2026,1,15)"
10632,1016,378,12/10/2025,Adjusted,"{10632,1016,378,LocalDate.of(2025,12,10),""Adjusted""},","LocalDate.of(2025,12,10)"
10633,1007,500,1/12/2026,Adjusted,"{10633,1007,500,LocalDate.of(2026,1,12),""Adjusted""},","LocalDate.of(2026,1,12)"
10633,1019,462,6/10/2025,Sold,"{10633,1019,462,LocalDate.of(2025,6,10),""Sold""},","LocalDate.of(2025,6,10)"
10633,1018,285,1/23/2026,Received,"{10633,1018,285,LocalDate.of(2026,1,23),""Received""},","LocalDate.of(2026,1,23)"
10633,1013,498,3/11/2025,Expired,"{10633,1013,498,LocalDate.of(2025,3,11),""Expired""},","LocalDate.of(2025,3,11)"
10633,1008,34,5/9/2025,Expired,"{10633,1008,34,LocalDate.of(2025,5,9),""Expired""},","LocalDate.of(2025,5,9)"
10634,1014,293,4/15/2025,Received,"{10634,1014,293,LocalDate.of(2025,4,15),""Received""},","LocalDate.of(2025,4,15)"
10634,1010,174,5/6/2025,Received,"{10634,1010,174,LocalDate.of(2025,5,6),""Received""},","LocalDate.of(2025,5,6)"
10634,1006,495,3/15/2025,Expired,"{10634,1006,495,LocalDate.of(2025,3,15),""Expired""},","LocalDate.of(2025,3,15)"
10634,1017,54,4/18/2025,Expired,"{10634,1017,54,LocalDate.of(2025,4,18),""Expired""},","LocalDate.of(2025,4,18)"
10634,1015,116,4/18/2025,Received,"{10634,1015,116,LocalDate.of(2025,4,18),""Received""},","LocalDate.of(2025,4,18)"
10635,1002,395,6/3/2025,Expired,"{10635,1002,395,LocalDate.of(2025,6,3),""Expired""},","LocalDate.of(2025,6,3)"
10635,1016,499,5/16/2025,Sold,"{10635,1016,499,LocalDate.of(2025,5,16),""Sold""},","LocalDate.of(2025,5,16)"
10635,1019,391,5/27/2025,Received,"{10635,1019,391,LocalDate.of(2025,5,27),""Received""},","LocalDate.of(2025,5,27)"
10636,1010,336,12/11/2025,Adjusted,"{10636,1010,336,LocalDate.of(2025,12,11),""Adjusted""},","LocalDate.of(2025,12,11)"
10636,1014,201,12/28/2025,Adjusted,"{10636,1014,201,LocalDate.of(2025,12,28),""Adjusted""},","LocalDate.of(2025,12,28)"
10636,1019,243,7/22/2025,Adjusted,"{10636,1019,243,LocalDate.of(2025,7,22),""Adjusted""},","LocalDate.of(2025,7,22)"
10636,1009,2,4/9/2025,Expired,"{10636,1009,2,LocalDate.of(2025,4,9),""Expired""},","LocalDate.of(2025,4,9)"
10637,1010,171,,Expired,"{10637,1010,171,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10637,1004,156,,Expired,"{10637,1004,156,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10637,1019,250,,Transferred,"{10637,1019,250,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10637,1009,5,,Received,"{10637,1009,5,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10638,1002,319,,Received,"{10638,1002,319,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10638,1020,440,,Received,"{10638,1020,440,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10638,1017,212,,Transferred,"{10638,1017,212,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10639,1001,301,2/4/2025,Received,"{10639,1001,301,LocalDate.of(2025,2,4),""Received""},","LocalDate.of(2025,2,4)"
10639,1002,136,11/6/2025,Adjusted,"{10639,1002,136,LocalDate.of(2025,11,6),""Adjusted""},","LocalDate.of(2025,11,6)"
10639,1012,0,5/3/2025,Expired,"{10639,1012,0,LocalDate.of(2025,5,3),""Expired""},","LocalDate.of(2025,5,3)"
10639,1006,395,1/2/2025,Transferred,"{10639,1006,395,LocalDate.of(2025,1,2),""Transferred""},","LocalDate.of(2025,1,2)"
10639,1003,56,8/31/2025,Sold,"{10639,1003,56,LocalDate.of(2025,8,31),""Sold""},","LocalDate.of(2025,8,31)"
10640,1007,0,,Adjusted,"{10640,1007,0,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10640,1006,443,,Received,"{10640,1006,443,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10640,1020,382,,Adjusted,"{10640,1020,382,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10640,1019,471,,Sold,"{10640,1019,471,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10640,1015,73,,Transferred,"{10640,1015,73,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10641,1016,495,,Sold,"{10641,1016,495,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10641,1019,189,,Expired,"{10641,1019,189,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10641,1001,131,,Transferred,"{10641,1001,131,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10641,1013,384,,Received,"{10641,1013,384,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10642,1016,70,8/16/2025,Sold,"{10642,1016,70,LocalDate.of(2025,8,16),""Sold""},","LocalDate.of(2025,8,16)"
10642,1003,161,10/27/2025,Received,"{10642,1003,161,LocalDate.of(2025,10,27),""Received""},","LocalDate.of(2025,10,27)"
10642,1020,258,7/10/2025,Sold,"{10642,1020,258,LocalDate.of(2025,7,10),""Sold""},","LocalDate.of(2025,7,10)"
10642,1010,375,7/13/2025,Sold,"{10642,1010,375,LocalDate.of(2025,7,13),""Sold""},","LocalDate.of(2025,7,13)"
10642,1014,33,9/22/2025,Expired,"{10642,1014,33,LocalDate.of(2025,9,22),""Expired""},","LocalDate.of(2025,9,22)"
10643,1017,56,,Adjusted,"{10643,1017,56,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10643,1005,110,,Adjusted,"{10643,1005,110,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10643,1001,359,,Sold,"{10643,1001,359,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10644,1004,281,12/12/2025,Adjusted,"{10644,1004,281,LocalDate.of(2025,12,12),""Adjusted""},","LocalDate.of(2025,12,12)"
10644,1014,393,12/29/2024,Received,"{10644,1014,393,LocalDate.of(2024,12,29),""Received""},","LocalDate.of(2024,12,29)"
10644,1002,391,4/13/2025,Received,"{10644,1002,391,LocalDate.of(2025,4,13),""Received""},","LocalDate.of(2025,4,13)"
10644,1001,155,11/5/2025,Sold,"{10644,1001,155,LocalDate.of(2025,11,5),""Sold""},","LocalDate.of(2025,11,5)"
10645,1005,0,,Adjusted,"{10645,1005,0,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10645,1007,237,,Adjusted,"{10645,1007,237,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10645,1008,482,,Expired,"{10645,1008,482,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10645,1019,331,,Expired,"{10645,1019,331,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10646,1003,27,6/14/2025,Received,"{10646,1003,27,LocalDate.of(2025,6,14),""Received""},","LocalDate.of(2025,6,14)"
10646,1007,339,1/9/2025,Received,"{10646,1007,339,LocalDate.of(2025,1,9),""Received""},","LocalDate.of(2025,1,9)"
10646,1015,15,12/18/2025,Transferred,"{10646,1015,15,LocalDate.of(2025,12,18),""Transferred""},","LocalDate.of(2025,12,18)"
10647,1017,350,2/6/2025,Sold,"{10647,1017,350,LocalDate.of(2025,2,6),""Sold""},","LocalDate.of(2025,2,6)"
10647,1003,185,7/26/2025,Sold,"{10647,1003,185,LocalDate.of(2025,7,26),""Sold""},","LocalDate.of(2025,7,26)"
10647,1005,499,1/21/2025,Transferred,"{10647,1005,499,LocalDate.of(2025,1,21),""Transferred""},","LocalDate.of(2025,1,21)"
10647,1013,486,4/23/2025,Expired,"{10647,1013,486,LocalDate.of(2025,4,23),""Expired""},","LocalDate.of(2025,4,23)"
10647,1002,118,11/4/2025,Received,"{10647,1002,118,LocalDate.of(2025,11,4),""Received""},","LocalDate.of(2025,11,4)"
10648,1011,15,,Expired,"{10648,1011,15,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10648,1017,53,,Transferred,"{10648,1017,53,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10648,1009,191,,Adjusted,"{10648,1009,191,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10649,1009,403,1/7/2025,Adjusted,"{10649,1009,403,LocalDate.of(2025,1,7),""Adjusted""},","LocalDate.of(2025,1,7)"
10649,1005,8,4/23/2025,Adjusted,"{10649,1005,8,LocalDate.of(2025,4,23),""Adjusted""},","LocalDate.of(2025,4,23)"
10649,1007,253,5/20/2025,Adjusted,"{10649,1007,253,LocalDate.of(2025,5,20),""Adjusted""},","LocalDate.of(2025,5,20)"
10649,1018,343,1/21/2026,Received,"{10649,1018,343,LocalDate.of(2026,1,21),""Received""},","LocalDate.of(2026,1,21)"
10649,1016,385,10/27/2025,Expired,"{10649,1016,385,LocalDate.of(2025,10,27),""Expired""},","LocalDate.of(2025,10,27)"
10650,1002,253,10/13/2025,Transferred,"{10650,1002,253,LocalDate.of(2025,10,13),""Transferred""},","LocalDate.of(2025,10,13)"
10650,1004,466,12/14/2025,Adjusted,"{10650,1004,466,LocalDate.of(2025,12,14),""Adjusted""},","LocalDate.of(2025,12,14)"
10650,1010,122,1/6/2026,Expired,"{10650,1010,122,LocalDate.of(2026,1,6),""Expired""},","LocalDate.of(2026,1,6)"
10650,1015,44,4/3/2025,Transferred,"{10650,1015,44,LocalDate.of(2025,4,3),""Transferred""},","LocalDate.of(2025,4,3)"
10651,1008,277,5/2/2025,Transferred,"{10651,1008,277,LocalDate.of(2025,5,2),""Transferred""},","LocalDate.of(2025,5,2)"
10651,1005,327,3/24/2025,Received,"{10651,1005,327,LocalDate.of(2025,3,24),""Received""},","LocalDate.of(2025,3,24)"
10651,1002,308,7/11/2025,Received,"{10651,1002,308,LocalDate.of(2025,7,11),""Received""},","LocalDate.of(2025,7,11)"
10651,1016,15,2/5/2025,Sold,"{10651,1016,15,LocalDate.of(2025,2,5),""Sold""},","LocalDate.of(2025,2,5)"
10652,1003,92,,Sold,"{10652,1003,92,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10652,1020,338,,Transferred,"{10652,1020,338,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10652,1013,490,,Sold,"{10652,1013,490,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10653,1005,40,,Adjusted,"{10653,1005,40,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10653,1019,350,,Expired,"{10653,1019,350,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10653,1013,39,,Sold,"{10653,1013,39,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10653,1007,144,,Sold,"{10653,1007,144,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10654,1016,60,,Adjusted,"{10654,1016,60,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10654,1012,298,,Transferred,"{10654,1012,298,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10654,1010,95,,Transferred,"{10654,1010,95,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10655,1010,47,1/22/2025,Received,"{10655,1010,47,LocalDate.of(2025,1,22),""Received""},","LocalDate.of(2025,1,22)"
10655,1001,180,2/2/2025,Expired,"{10655,1001,180,LocalDate.of(2025,2,2),""Expired""},","LocalDate.of(2025,2,2)"
10655,1014,10,7/13/2025,Adjusted,"{10655,1014,10,LocalDate.of(2025,7,13),""Adjusted""},","LocalDate.of(2025,7,13)"
10655,1019,283,5/20/2025,Received,"{10655,1019,283,LocalDate.of(2025,5,20),""Received""},","LocalDate.of(2025,5,20)"
10655,1008,117,3/9/2025,Transferred,"{10655,1008,117,LocalDate.of(2025,3,9),""Transferred""},","LocalDate.of(2025,3,9)"
10656,1013,320,,Adjusted,"{10656,1013,320,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10656,1002,53,,Transferred,"{10656,1002,53,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10656,1007,86,,Transferred,"{10656,1007,86,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10656,1014,437,,Received,"{10656,1014,437,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10657,1006,400,,Sold,"{10657,1006,400,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10657,1015,61,,Adjusted,"{10657,1015,61,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10657,1001,154,,Sold,"{10657,1001,154,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10657,1004,286,,Received,"{10657,1004,286,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10658,1010,498,1/7/2025,Adjusted,"{10658,1010,498,LocalDate.of(2025,1,7),""Adjusted""},","LocalDate.of(2025,1,7)"
10658,1001,448,8/18/2025,Transferred,"{10658,1001,448,LocalDate.of(2025,8,18),""Transferred""},","LocalDate.of(2025,8,18)"
10658,1018,49,7/18/2025,Received,"{10658,1018,49,LocalDate.of(2025,7,18),""Received""},","LocalDate.of(2025,7,18)"
10659,1018,41,,Sold,"{10659,1018,41,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10659,1011,490,,Sold,"{10659,1011,490,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10659,1002,186,,Expired,"{10659,1002,186,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10659,1012,11,,Transferred,"{10659,1012,11,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10659,1003,171,,Sold,"{10659,1003,171,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10660,1012,57,,Adjusted,"{10660,1012,57,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10660,1020,440,,Sold,"{10660,1020,440,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10660,1013,202,,Sold,"{10660,1013,202,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10660,1011,391,,Adjusted,"{10660,1011,391,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10661,1010,101,6/30/2025,Expired,"{10661,1010,101,LocalDate.of(2025,6,30),""Expired""},","LocalDate.of(2025,6,30)"
10661,1016,225,1/12/2025,Sold,"{10661,1016,225,LocalDate.of(2025,1,12),""Sold""},","LocalDate.of(2025,1,12)"
10661,1009,129,2/26/2025,Adjusted,"{10661,1009,129,LocalDate.of(2025,2,26),""Adjusted""},","LocalDate.of(2025,2,26)"
10661,1002,338,9/18/2025,Expired,"{10661,1002,338,LocalDate.of(2025,9,18),""Expired""},","LocalDate.of(2025,9,18)"
10662,1010,427,11/7/2025,Received,"{10662,1010,427,LocalDate.of(2025,11,7),""Received""},","LocalDate.of(2025,11,7)"
10662,1019,10,9/15/2025,Sold,"{10662,1019,10,LocalDate.of(2025,9,15),""Sold""},","LocalDate.of(2025,9,15)"
10662,1004,175,10/22/2025,Expired,"{10662,1004,175,LocalDate.of(2025,10,22),""Expired""},","LocalDate.of(2025,10,22)"
10663,1018,230,,Transferred,"{10663,1018,230,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10663,1005,453,,Sold,"{10663,1005,453,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10663,1001,126,,Adjusted,"{10663,1001,126,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10664,1010,88,,Expired,"{10664,1010,88,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10664,1018,357,,Adjusted,"{10664,1018,357,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10664,1017,3,,Expired,"{10664,1017,3,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10665,1018,470,2/21/2025,Adjusted,"{10665,1018,470,LocalDate.of(2025,2,21),""Adjusted""},","LocalDate.of(2025,2,21)"
10665,1010,287,7/31/2025,Transferred,"{10665,1010,287,LocalDate.of(2025,7,31),""Transferred""},","LocalDate.of(2025,7,31)"
10665,1003,111,11/20/2025,Adjusted,"{10665,1003,111,LocalDate.of(2025,11,20),""Adjusted""},","LocalDate.of(2025,11,20)"
10666,1001,36,4/1/2025,Received,"{10666,1001,36,LocalDate.of(2025,4,1),""Received""},","LocalDate.of(2025,4,1)"
10666,1004,11,3/5/2025,Expired,"{10666,1004,11,LocalDate.of(2025,3,5),""Expired""},","LocalDate.of(2025,3,5)"
10666,1015,363,12/19/2025,Adjusted,"{10666,1015,363,LocalDate.of(2025,12,19),""Adjusted""},","LocalDate.of(2025,12,19)"
10667,1020,466,,Expired,"{10667,1020,466,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10667,1004,157,,Sold,"{10667,1004,157,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10667,1011,478,,Sold,"{10667,1011,478,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10667,1002,239,,Received,"{10667,1002,239,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10668,1003,343,,Sold,"{10668,1003,343,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10668,1009,10,,Sold,"{10668,1009,10,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10668,1001,153,,Sold,"{10668,1001,153,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10668,1008,251,,Received,"{10668,1008,251,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10669,1011,456,,Adjusted,"{10669,1011,456,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10669,1010,353,,Received,"{10669,1010,353,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10669,1009,221,,Adjusted,"{10669,1009,221,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10670,1012,225,,Received,"{10670,1012,225,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10670,1015,119,,Transferred,"{10670,1015,119,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
